"estado";"lei";"desc";"link"
"Amazonas";"Lei Ordinária Nº 5145 de 26 de março de 2020";"DISPÕE sobre medidas de proteção à população amazonense durante o Plano de Contingência da Secretaria de Estado de Saúde, relacionado ao novo coronavírus - COVID-19.";"http://leisestaduais.com.br/am/lei-ordinaria-n-5145-2020-amazonas-dispoe-sobre-medidas-de-protecao-a-populacao-amazonense-durante-o-plano-de-contingencia-da-secretaria-de-estado-de-saude-relacionado-ao-novo-coronavirus-covid-19"
"Rio Grande do Sul";"Decreto Nº 55149 de 26 de março de 2020";"Altera o Decreto nº 55.128, de 19 de março de 2020, que declara estado de calamidade pública em todo o território do Estado do Rio Grande do Sul para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (novo Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55149-2020-rio-grande-do-sul-altera-o-decreto-no-55-128-de-19-de-marco-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-do-rio-grande-do-sul-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-novo-coronavirus-e-da-outras-providencias"
"Paraíba";"Decreto Nº 40141 de 26 de março de 2020";"Dispõe sobre a adoção de novas medidas temporárias e emergenciais de prevenção de contágio pelo Novo Coronavírus (COVID-19).";"http://leisestaduais.com.br/pb/decreto-n-40141-2020-paraiba-dispoe-sobre-a-adocao-de-novas-medidas-temporarias-e-emergenciais-de-prevencao-de-contagio-pelo-novo-coronavirus-covid-19"
"Amazonas";"Decreto Nº 42126 de 26 de março de 2020";"TRANSFERE, para a estrutura organizacional da Fundação de Vigilância em Saúde do Estado do Amazonas, as competências e atribuições estaduais relativas ao Centro de Referência em Saúde do Trabalhador - CEREST, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42126-2020-amazonas-transfere-para-a-estrutura-organizacional-da-fundacao-de-vigilancia-em-saude-do-estado-do-amazonas-as-competencias-e-atribuicoes-estaduais-relativas-ao-centro-de-referencia-em-saude-do-trabalhador-cerest-e-da-outras-providencias"
"Roraima";"Decreto Nº 28661 de 26 de março de 2020";"Nomeia Membros do Comitê de Crise para Enfrentamento da Emergência de Saúde Pública de Importância Internacional e Nacional, decorrente do coronavírus (COVID-19), no âmbito do Estado de Roraima, e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28661-2020-roraima-nomeia-membros-do-comite-de-crise-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-e-nacional-decorrente-do-coronavirus-covid-19-no-ambito-do-estado-de-roraima-e-da-outras-providencias"
"Amazonas";"Decreto Nº 42127 de 26 de março de 2020";"DISPÕE sobre a designação de agentes públicos para exercerem a função de Autoridade Sanitária, em razão da situação de emergência na saúde pública do Estado do Amazonas e disseminação do novo Coronavírus (COVID-19).";"http://leisestaduais.com.br/am/decreto-n-42127-2020-amazonas-dispoe-sobre-a-designacao-de-agentes-publicos-para-exercerem-a-funcao-de-autoridade-sanitaria-em-razao-da-situacao-de-emergencia-na-saude-publica-do-estado-do-amazonas-e-disseminacao-do-novo-coronavirus-covid-19"
"Mato Grosso";"Decreto Nº 425 de 25 de março de 2020";"Consolida as medidas temporárias restritivas às atividades privadas para prevenção dos riscos de disseminação do Coronavírus (COVID-19) e dá outras providências.";"http://leisestaduais.com.br/mt/decreto-n-425-2020-mato-grosso-consolida-as-medidas-temporarias-restritivas-as-atividades-privadas-para-prevencao-dos-riscos-de-disseminacao-do-coronavirus-covid-19-e-da-outras-providencias"
"Pernambuco";"Lei Complementar Nº 425 de 25 de março de 2020";"Dispõe sobre os procedimentos para contratações destinadas ao fornecimento de bens, à prestação de serviços, à locação de bens e à execução de obras necessárias ao enfrentamento da emergência em saúde pública de importância internacional, decorrente do coronavírus, no âmbito do Poder Executivo Estadual.";"http://leisestaduais.com.br/pe/lei-complementar-n-425-2020-pernambuco-dispoe-sobre-os-procedimentos-para-contratacoes-destinadas-ao-fornecimento-de-bens-a-prestacao-de-servicos-a-locacao-de-bens-e-a-execucao-de-obras-necessarias-ao-enfrentamento-da-emergencia-em-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-no-ambito-do-poder-executivo-estadual"
"Roraima";"Decreto Nº 28656 de 25 de março de 2020";"Altera o Decreto nº 28.587, de 16 de março de 2020, que dispõe sobre as medidas para enfrentamento da emergência de Saúde Pública de importância internacional decorrente do coronavírus e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28656-2020-roraima-altera-o-decreto-no-28-587-de-16-de-marco-de-2020-que-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias"
"Mato Grosso";"Decreto Nº 426 de 25 de março de 2020";"Consolida as medidas temporárias restritivas às atividades privadas para prevenção dos riscos de disseminação do Coronavírus (COVID-19) e dá outras providências.";"http://leisestaduais.com.br/mt/decreto-n-426-2020-mato-grosso-consolida-as-medidas-temporarias-restritivas-as-atividades-privadas-para-prevencao-dos-riscos-de-disseminacao-do-coronavirus-covid-19-e-da-outras-providencias"
"Pernambuco";"Lei Ordinária Nº 16820 de 25 de março de 2020";"Institui o Fundo Estadual de Enfrentamento ao";"http://leisestaduais.com.br/pe/lei-ordinaria-n-16820-2020-pernambuco-institui-o-fundo-estadual-de-enfrentamento-ao"
"Maranhão";"Decreto Nº 35682 de 25 de março de 2020";"Estabelece protocolo clínico para síndromes respiratórias gripais em razão da progressão do quadro pandêmico de Coronavírus (SARS-COV-2/COVID-19).";"http://leisestaduais.com.br/ma/decreto-n-35682-2020-maranhao-estabelece-protocolo-clinico-para-sindromes-respiratorias-gripais-em-razao-da-progressao-do-quadro-pandemico-de-coronavirus-sars-cov-2-covid-19"
"Mato Grosso";"Decreto Nº 424 de 25 de março de 2020";"Declara estado de calamidade pública no âmbito da Administração Pública Estadual, em razão dos impactos socioeconômicos e financeiros decorrentes da pandemia causada pelo agente Coronavírus (COVID-19).";"http://leisestaduais.com.br/mt/decreto-n-424-2020-mato-grosso-declara-estado-de-calamidade-publica-no-ambito-da-administracao-publica-estadual-em-razao-dos-impactos-socioeconomicos-e-financeiros-decorrentes-da-pandemia-causada-pelo-agente-coronavirus-covid-19"
"Pernambuco";"Decreto Nº 48857 de 25 de março de 2020";"Altera o Decreto nº 48.834, de 20 de março de 2020, que define no âmbito socioeconômico medidas restritivas temporárias adicionais para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/pe/decreto-n-48857-2020-pernambuco-altera-o-decreto-no-48-834-de-20-de-marco-de-2020-que-define-no-ambito-socioeconomico-medidas-restritivas-temporarias-adicionais-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus"
"Goiás";"Decreto Nº 9643 de 25 de março de 2020";"Regulamenta o programa de alimentação escolar da rede pública de ensino durante o período de suspensão das aulas para enfrentamento ao COVID-19, e dá outras providências.";"http://leisestaduais.com.br/go/decreto-n-9643-2020-goias-regulamenta-o-programa-de-alimentacao-escolar-da-rede-publica-de-ensino-durante-o-periodo-de-suspensao-das-aulas-para-enfrentamento-ao-covid-19-e-da-outras-providencias"
"Amazonas";"Decreto Nº 42117 de 25 de março de 2020";"DISPÕE sobre a atuação da Fundação de Vigilância em Saúde do Estado do Amazonas - FVS, no controle de passageiros que desembarcarem no Aeroporto Internacional Eduardo Gomes.";"http://leisestaduais.com.br/am/decreto-n-42117-2020-amazonas-dispoe-sobre-a-atuacao-da-fundacao-de-vigilancia-em-saude-do-estado-do-amazonas-fvs-no-controle-de-passageiros-que-desembarcarem-no-aeroporto-internacional-eduardo-gomes"
"Mato Grosso do Sul";"Decreto Nº 15403 de 25 de março de 2020";"Institui, em caráter excepcional e temporário, a Comissão de Controle Sanitário do Estado de Mato Grosso do Sul, para os fins que especifica, e dá outras providências.";"http://leisestaduais.com.br/ms/decreto-n-15403-2020-mato-grosso-do-sul-institui-em-carater-excepcional-e-temporario-a-comissao-de-controle-sanitario-do-estado-de-mato-grosso-do-sul-para-os-fins-que-especifica-e-da-outras-providencias"
"Bahia";"Decreto Nº 19571 de 25 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19571-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias"
"Roraima";"Decreto Nº 28657 de 25 de março de 2020";"Dispõe sobre a criação do Comitê de Crise para Enfrentamento da Emergência de Saúde Pública de Importância Internacional e Nacional decorrente do Coronavírus (COVID-19) no âmbito do Estado de Roraima, e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28657-2020-roraima-dispoe-sobre-a-criacao-do-comite-de-crise-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-e-nacional-decorrente-do-coronavirus-covid-19-no-ambito-do-estado-de-roraima-e-da-outras-providencias"
"Minas Gerais";"Decreto Nº 47896 de 25 de março de 2020";"Institui o Comitê Gestor das Ações de Recuperação Fiscal, Econômica e Financeira do Estado de Minas Gerais - Comitê Extraordinário FIN COVID-19, visando acompanhar e propor medidas de natureza fiscal, econômica e financeira em razão dos efeitos da pandemia da doença infecciosa viral respiratória causada pelo agente Coronavírus - COVID-19.";"http://leisestaduais.com.br/mg/decreto-n-47896-2020-minas-gerais-institui-o-comite-gestor-das-acoes-de-recuperacao-fiscal-economica-e-financeira-do-estado-de-minas-gerais-comite-extraordinario-fin-covid-19-visando-acompanhar-e-propor-medidas-de-natureza-fiscal-economica-e-financeira-em-razao-dos-efeitos-da-pandemia-da-doenca-infecciosa-viral-respiratoria-causada-pelo-agente-coronavirus-covid-19"
"Sergipe";"Decreto Nº 40567 de 24 de março de 2020";"Atualiza, consolida e estabelece novas medidas de enfrentamento e prevenção à epidemia causada pelo COVID-19 (novo Coronavírus) no Estado de Sergipe, e dá outras providências.";"http://leisestaduais.com.br/se/decreto-n-40567-2020-sergipe-atualiza-consolida-e-estabelece-novas-medidas-de-enfrentamento-e-prevencao-a-epidemia-causada-pelo-covid-19-novo-coronavirus-no-estado-de-sergipe-e-da-outras-providencias"
"Rio Grande do Sul";"Decreto Nº 55136 de 24 de março de 2020";"Altera o Decreto nº 55.128, de 19 de março de 2020, que declara estado de calamidade pública em todo o território do Estado do Rio Grande do Sul para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (novo Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55136-2020-rio-grande-do-sul-altera-o-decreto-no-55-128-de-19-de-marco-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-do-rio-grande-do-sul-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-novo-coronavirus-e-da-outras-providencias"
"Distrito Federal";"Decreto Nº 40557 de 24 de março de 2020";"Altera o inciso VI do art. 3º do Decreto nº 40.550, de 23 de março de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus.";"http://leisestaduais.com.br/df/decreto-n-40557-2020-distrito-federal-altera-o-inciso-vi-do-art-3o-do-decreto-no-40-550-de-23-de-marco-de-2020-que-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-novo-coronavirus"
"Amazonas";"Decreto Nº 42106 de 24 de março de 2020";"DISPÕE sobre os estabelecimentos comercias e serviços considerados essenciais sem suspensão de funcionamento, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42106-2020-amazonas-dispoe-sobre-os-estabelecimentos-comercias-e-servicos-considerados-essenciais-sem-suspensao-de-funcionamento-e-da-outras-providencias"
"Amazonas";"Decreto Nº 42104 de 24 de março de 2020";"DISPÕE sobre a mudança, temporária, dos procedimentos para o recebimento de materiais consumíveis e permanentes, decorrentes de processos de contratação efetivados pelo Poder Executivo Estadual, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42104-2020-amazonas-dispoe-sobre-a-mudanca-temporaria-dos-procedimentos-para-o-recebimento-de-materiais-consumiveis-e-permanentes-decorrentes-de-processos-de-contratacao-efetivados-pelo-poder-executivo-estadual-e-da-outras-providencias"
"Paraná";"Decreto Nº 4323 de 24 de março de 2020";"Altera dispositivos do Decreto nº 4.230, de 16 de março de 2020, do Decreto nº 4.312, de 20 de março de 2020 e do Decreto nº 4.317, de 21 de março de 2020.";"http://leisestaduais.com.br/pr/decreto-n-4323-2020-parana-altera-dispositivos-do-decreto-no-4-230-de-16-de-marco-de-2020-do-decreto-no-4-312-de-20-de-marco-de-2020-e-do-decreto-no-4-317-de-21-de-marco-de-2020"
"Ceará";"Decreto Nº 33527 de 24 de março de 2020";"ALTERA O DECRETO Nº 33.523, DE 23 DE MARÇO DE 2020, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/ce/decreto-n-33527-2020-ceara-altera-o-decreto-no-33-523-de-23-de-marco-de-2020-e-da-outras-providencias"
"Acre";"Decreto Nº 5554 de 24 de março de 2020";"Institui Grupo de Trabalho para monitoramento, estudos e sugestões sobre os impactos sociais da COVID-19 no âmbito do Estado.";"http://leisestaduais.com.br/ac/decreto-n-5554-2020-acre-institui-grupo-de-trabalho-para-monitoramento-estudos-e-sugestoes-sobre-os-impactos-sociais-da-covid-19-no-ambito-do-estado"
"Amazonas";"Decreto Nº 42105 de 24 de março de 2020";"DISPÕE sobre a suspensão dos prazos administrativos, no âmbito da Administração Pública Direta e Indireta do Poder Executivo Estadual, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42105-2020-amazonas-dispoe-sobre-a-suspensao-dos-prazos-administrativos-no-ambito-da-administracao-publica-direta-e-indireta-do-poder-executivo-estadual-e-da-outras-providencias"
"Distrito Federal";"Decreto Nº 40559 de 24 de março de 2020";"Institui o Comitê de Emergência COVID-19 para arrecadar doações destinadas ao combate e enfrentamento do novo Coronavírus (COVID-19), e dá outras providências.";"http://leisestaduais.com.br/df/decreto-n-40559-2020-distrito-federal-institui-o-comite-de-emergencia-covid-19-para-arrecadar-doacoes-destinadas-ao-combate-e-enfrentamento-do-novo-coronavirus-covid-19-e-da-outras-providencias"
"Ceará";"Decreto Nº 33526 de 24 de março de 2020";"SUSPENDE E PRORROGA, POR CONTA DOS EFEITOS DA PANDEMIA DO COVID-19 (CORONAVÍRUS), OS PRAZOS CONCERNENTES A ATOS E PROCEDIMENTOS DA SECRETARIA DA FAZENDA DO ESTADO DO CEARÁ E DA PROCURADORIA DO ESTADO DO CEARÁ.";"http://leisestaduais.com.br/ce/decreto-n-33526-2020-ceara-suspende-e-prorroga-por-conta-dos-efeitos-da-pandemia-do-covid-19-coronavirus-os-prazos-concernentes-a-atos-e-procedimentos-da-secretaria-da-fazenda-do-estado-do-ceara-e-da-procuradoria-do-estado-do-ceara"
"Acre";"Decreto Nº 5555 de 24 de março de 2020";"Institui Grupo de Trabalho para monitoramento, estudos e sugestões sobre os impactos da COVID-19 na economia estadual.";"http://leisestaduais.com.br/ac/decreto-n-5555-2020-acre-institui-grupo-de-trabalho-para-monitoramento-estudos-e-sugestoes-sobre-os-impactos-da-covid-19-na-economia-estadual"
"Acre";"Decreto Nº 5552 de 24 de março de 2020";"Determina ao Departamento Estadual de Águas e Saneamento (DEPASA) a proibição de interrupção de serviços de abastecimento de água em razão da pandemia causada pela COVID-19.";"http://leisestaduais.com.br/ac/decreto-n-5552-2020-acre-determina-ao-departamento-estadual-de-aguas-e-saneamento-depasa-a-proibicao-de-interrupcao-de-servicos-de-abastecimento-de-agua-em-razao-da-pandemia-causada-pela-covid-19"
"Bahia";"Decreto Nº 19569 de 24 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19569-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias"
